,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type
128052,Saavedra,3.0,2.0,1.0,106.0,60.0,245000.0,PH
128053,Saavedra,4.0,2.0,2.0,123.0,80.0,238000.0,PH
128054,Balvanera,3.0,2.0,1.0,60.0,55.0,117000.0,PH
128056,Balvanera,3.0,2.0,2.0,124.0,124.0,219000.0,PH
128059,Chacarita,3.0,2.0,1.0,63.0,63.0,127000.0,PH
128067,Villa Real,3.0,2.0,2.0,87.0,67.0,198400.0,PH
128068,Villa Real,3.0,2.0,1.0,78.0,78.0,129000.0,PH
128070,Villa Crespo,3.0,2.0,2.0,78.0,78.0,162000.0,PH
128071,Villa Crespo,3.0,2.0,2.0,85.0,85.0,240000.0,PH
128072,Villa Devoto,3.0,2.0,2.0,123.0,93.0,235000.0,PH
128073,Villa Lugano,3.0,2.0,1.0,180.0,90.0,170000.0,PH
128076,Villa Ortuzar,3.0,2.0,1.0,57.0,40.0,170000.0,PH
128077,Villa Ortuzar,3.0,2.0,1.0,57.0,40.0,158000.0,PH
128078,Villa Urquiza,3.0,2.0,1.0,102.0,67.0,185000.0,PH
128079,Villa Urquiza,3.0,2.0,2.0,82.0,52.0,208000.0,PH
128080,Villa Urquiza,3.0,2.0,2.0,76.0,74.0,183000.0,PH
128086,Parque Patricios,3.0,2.0,1.0,142.0,79.0,190000.0,PH
128087,Villa del Parque,3.0,2.0,1.0,73.0,73.0,200000.0,PH
128088,Villa del Parque,2.0,2.0,1.0,101.0,74.0,149000.0,PH
128089,Villa del Parque,3.0,2.0,1.0,94.0,70.0,165000.0,PH
128090,Villa del Parque,3.0,2.0,1.0,95.0,53.0,175000.0,PH
128091,Villa del Parque,3.0,2.0,1.0,59.0,53.0,138000.0,PH
128093,Villa Pueyrredón,3.0,2.0,2.0,113.0,69.0,260000.0,PH
128100,Abasto,4.0,3.0,2.0,102.0,102.0,255000.0,PH
128101,Flores,4.0,3.0,2.0,107.0,100.0,135000.0,PH
128103,Almagro,4.0,3.0,2.0,109.0,109.0,264000.0,PH
128105,Almagro,4.0,3.0,1.0,124.0,124.0,219000.0,PH
128108,Palermo,4.0,3.0,1.0,120.0,120.0,345000.0,PH
128109,Palermo,4.0,3.0,3.0,142.0,142.0,390000.0,PH
128111,Palermo,4.0,3.0,3.0,142.0,142.0,430000.0,PH
128112,Palermo,4.0,3.0,3.0,142.0,142.0,390000.0,PH
128114,Palermo,4.0,3.0,3.0,142.0,142.0,430000.0,PH
128116,Palermo,4.0,3.0,1.0,84.0,84.0,190000.0,PH
128119,Belgrano,4.0,3.0,1.0,88.0,64.0,230000.0,PH
128121,Recoleta,4.0,3.0,1.0,120.0,120.0,345000.0,PH
128123,Balvanera,4.0,3.0,2.0,125.0,125.0,220000.0,PH
128124,Caballito,4.0,3.0,2.0,114.0,114.0,289100.0,PH
128125,Caballito,4.0,3.0,2.0,130.0,80.0,259000.0,PH
128126,Caballito,4.0,3.0,2.0,94.0,94.0,289100.0,PH
128127,Caballito,4.0,3.0,2.0,114.0,114.0,289100.0,PH
128131,Parque Chas,4.0,3.0,2.0,73.0,73.0,115000.0,PH
128133,Monte Castro,4.0,3.0,1.0,168.0,98.0,220000.0,PH
128134,Villa Crespo,4.0,3.0,1.0,84.0,84.0,190000.0,PH
128138,Villa Crespo,4.0,3.0,2.0,95.0,95.0,267000.0,PH
128139,Villa Crespo,4.0,3.0,2.0,114.0,114.0,289100.0,PH
128140,Villa Devoto,4.0,3.0,1.0,94.0,94.0,160000.0,PH
128141,Villa Devoto,4.0,3.0,2.0,154.0,130.0,275000.0,PH
128142,Villa Devoto,4.0,3.0,2.0,154.0,130.0,275000.0,PH
128143,Villa Devoto,4.0,3.0,1.0,113.0,80.0,189000.0,PH
128144,Villa Lugano,4.0,3.0,2.0,190.0,135.0,175000.0,PH
128146,Villa Urquiza,4.0,3.0,1.0,145.0,94.0,285000.0,PH
128147,Villa Urquiza,4.0,3.0,1.0,60.0,60.0,270000.0,PH
128152,Parque Centenario,4.0,3.0,2.0,114.0,114.0,289100.0,PH
128153,Villa Pueyrredón,4.0,3.0,2.0,124.0,95.0,279900.0,PH
128154,Villa Pueyrredón,5.0,3.0,2.0,160.0,146.0,230000.0,PH
128156,Boedo,5.0,4.0,2.0,130.0,130.0,350000.0,PH
128157,Boedo,5.0,4.0,2.0,140.0,110.0,280000.0,PH
128160,Palermo,5.0,4.0,2.0,200.0,100.0,220000.0,PH
128162,Paternal,5.0,4.0,2.0,149.0,149.0,260000.0,PH
128163,Saavedra,6.0,4.0,4.0,200.0,150.0,285000.0,PH
128167,Balvanera,5.0,4.0,2.0,130.0,130.0,350000.0,PH
128170,Villa Crespo,5.0,4.0,4.0,110.0,110.0,215000.0,PH
128171,Villa Crespo,5.0,4.0,2.0,149.0,149.0,260000.0,PH
128173,Villa Lugano,5.0,4.0,1.0,137.0,102.0,125000.0,PH
128174,Villa Urquiza,5.0,4.0,3.0,117.0,89.0,250000.0,PH
128175,Villa Urquiza,5.0,4.0,3.0,117.0,89.0,250000.0,PH
128176,Villa Urquiza,5.0,4.0,3.0,117.0,89.0,250000.0,PH
128177,Villa Urquiza,5.0,4.0,3.0,117.0,89.0,250000.0,PH
128179,Almagro,6.0,5.0,2.0,160.0,160.0,265000.0,PH
128201,Floresta,3.0,2.0,2.0,111.0,100.0,272000.0,Casa
128247,Flores,4.0,3.0,1.0,150.0,120.0,210000.0,Casa
128267,Saavedra,4.0,3.0,2.0,164.0,150.0,350000.0,Casa
128272,Villa Real,4.0,3.0,1.0,134.0,98.0,175000.0,Casa
128286,Villa del Parque,5.0,3.0,2.0,182.0,112.0,298000.0,Casa
128295,Villa General Mitre,6.0,3.0,2.0,190.0,130.0,297000.0,Casa
128362,Boedo,2.0,1.0,1.0,50.0,50.0,130000.0,Departamento
128364,Boedo,2.0,1.0,1.0,89.0,51.0,149700.0,Departamento
128365,Boedo,2.0,1.0,1.0,52.0,42.0,128000.0,Departamento
128405,Flores,1.0,1.0,1.0,52.0,45.0,115000.0,Departamento
128410,Flores,2.0,1.0,1.0,53.0,49.0,129000.0,Departamento
128414,Flores,1.0,1.0,1.0,52.0,45.0,130000.0,Departamento
128426,Nuñez,2.0,1.0,1.0,48.0,46.0,155000.0,Departamento
128427,Nuñez,2.0,1.0,1.0,69.0,50.0,200000.0,Departamento
128428,Nuñez,2.0,1.0,1.0,48.0,46.0,155000.0,Departamento
128429,Nuñez,2.0,1.0,1.0,62.0,52.0,240000.0,Departamento
128430,Nuñez,2.0,1.0,1.0,47.0,47.0,140000.0,Departamento
128432,Nuñez,2.0,1.0,2.0,56.0,44.0,237000.0,Departamento
128434,Nuñez,2.0,1.0,1.0,48.0,48.0,145000.0,Departamento
128439,Almagro,2.0,1.0,1.0,50.0,45.0,160000.0,Departamento
128441,Almagro,2.0,1.0,1.0,51.0,51.0,165000.0,Departamento
128442,Almagro,2.0,1.0,1.0,63.0,47.0,205000.0,Departamento
128444,Almagro,2.0,1.0,1.0,65.0,53.0,122000.0,Departamento
128445,Almagro,2.0,1.0,1.0,56.0,50.0,143000.0,Departamento
128454,Almagro,2.0,1.0,2.0,68.0,65.0,155000.0,Departamento
128462,Almagro,2.0,1.0,1.0,76.0,48.0,186000.0,Departamento
128466,Almagro,2.0,1.0,1.0,56.0,50.0,143000.0,Departamento
128469,Coghlan,1.0,1.0,1.0,45.0,40.0,120000.0,Departamento
128471,Palermo,2.0,1.0,1.0,62.0,46.0,228400.0,Departamento
128472,Palermo,2.0,1.0,1.0,50.0,44.0,162000.0,Departamento
128474,Palermo,2.0,1.0,1.0,48.0,48.0,118000.0,Departamento
128475,Palermo,2.0,1.0,1.0,47.0,47.0,115000.0,Departamento
128479,Palermo,2.0,1.0,1.0,48.0,45.0,130000.0,Departamento
128480,Palermo,2.0,1.0,1.0,51.0,42.0,240000.0,Departamento
128481,Palermo,2.0,1.0,1.0,64.0,60.0,178000.0,Departamento
128482,Palermo,2.0,1.0,1.0,59.0,46.0,160000.0,Departamento
128483,Palermo,2.0,1.0,1.0,52.0,47.0,180000.0,Departamento
128489,Palermo,2.0,1.0,1.0,45.0,40.0,185000.0,Departamento
128490,Palermo,2.0,1.0,1.0,65.0,59.0,248000.0,Departamento
128491,Palermo,1.0,1.0,1.0,54.0,35.0,175000.0,Departamento
128498,Palermo,2.0,1.0,2.0,83.0,54.0,208000.0,Departamento
128502,Palermo,2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
128504,Palermo,2.0,1.0,1.0,84.0,81.0,310000.0,Departamento
128506,Palermo,2.0,1.0,1.0,67.0,60.0,225000.0,Departamento
128507,Palermo,2.0,1.0,1.0,68.0,59.0,197500.0,Departamento
128509,Palermo,2.0,1.0,1.0,63.0,47.0,205000.0,Departamento
128511,Palermo,2.0,1.0,1.0,50.0,44.0,172000.0,Departamento
128512,Palermo,3.0,1.0,1.0,65.0,55.0,199500.0,Departamento
128513,Palermo,2.0,1.0,1.0,58.0,48.0,175000.0,Departamento
128514,Palermo,2.0,1.0,2.0,70.0,70.0,345000.0,Departamento
128515,Palermo,2.0,1.0,1.0,64.0,51.0,277000.0,Departamento
128516,Palermo,2.0,1.0,1.0,72.0,55.0,201100.0,Departamento
128520,Palermo,3.0,1.0,2.0,79.0,72.0,265000.0,Departamento
128524,Palermo,2.0,1.0,1.0,69.0,52.0,190000.0,Departamento
128526,Palermo,2.0,1.0,1.0,62.0,50.0,223000.0,Departamento
128527,Palermo,2.0,1.0,1.0,48.0,43.0,188000.0,Departamento
128528,Palermo,2.0,1.0,1.0,59.0,54.0,195000.0,Departamento
128529,Palermo,2.0,1.0,1.0,50.0,44.0,168000.0,Departamento
128532,Palermo,2.0,1.0,1.0,50.0,44.0,173000.0,Departamento
128536,Palermo,1.0,1.0,1.0,47.0,36.0,146000.0,Departamento
128538,Palermo,2.0,1.0,1.0,78.0,56.0,219300.0,Departamento
128541,Palermo,1.0,1.0,1.0,49.0,41.0,178000.0,Departamento
128542,Palermo,2.0,1.0,1.0,50.0,50.0,145000.0,Departamento
128543,Palermo,1.0,1.0,1.0,46.0,41.0,160000.0,Departamento
128546,Palermo,2.0,1.0,1.0,52.0,47.0,180000.0,Departamento
128547,Palermo,2.0,1.0,1.0,50.0,50.0,137000.0,Departamento
128549,Palermo,2.0,1.0,1.0,54.0,47.0,228400.0,Departamento
128554,Barracas,1.0,1.0,1.0,96.0,87.0,225000.0,Departamento
128555,Barracas,2.0,1.0,1.0,100.0,93.0,225000.0,Departamento
128557,Belgrano,2.0,1.0,1.0,55.0,46.0,203000.0,Departamento
128558,Belgrano,2.0,1.0,1.0,63.0,58.0,301000.0,Departamento
128559,Belgrano,2.0,1.0,1.0,61.0,49.0,187600.0,Departamento
128560,Belgrano,2.0,1.0,1.0,61.0,49.0,190700.0,Departamento
128561,Belgrano,1.0,1.0,1.0,55.0,45.0,169000.0,Departamento
128563,Belgrano,1.0,1.0,1.0,53.0,53.0,265000.0,Departamento
128565,Belgrano,2.0,1.0,1.0,50.0,50.0,137000.0,Departamento
128566,Belgrano,2.0,1.0,1.0,61.0,52.0,159000.0,Departamento
128567,Belgrano,2.0,1.0,1.0,63.0,58.0,307000.0,Departamento
128570,Belgrano,2.0,1.0,2.0,54.0,44.0,215000.0,Departamento
128572,Belgrano,1.0,1.0,1.0,53.0,53.0,265000.0,Departamento
128574,Belgrano,2.0,1.0,2.0,65.0,54.0,210000.0,Departamento
128575,Belgrano,2.0,1.0,1.0,61.0,49.0,184500.0,Departamento
128577,Belgrano,2.0,1.0,1.0,61.0,49.0,206000.0,Departamento
128578,Belgrano,2.0,1.0,1.0,46.0,40.0,130000.0,Departamento
128580,Belgrano,2.0,1.0,1.0,90.0,76.0,272000.0,Departamento
128581,Belgrano,2.0,1.0,1.0,51.0,51.0,124500.0,Departamento
128583,Belgrano,2.0,1.0,1.0,49.0,42.0,135000.0,Departamento
128585,Belgrano,2.0,1.0,1.0,61.0,49.0,193700.0,Departamento
128586,Belgrano,2.0,1.0,2.0,60.0,55.0,144900.0,Departamento
128588,Belgrano,1.0,1.0,1.0,53.0,53.0,265000.0,Departamento
128589,Belgrano,1.0,1.0,1.0,55.0,45.0,169000.0,Departamento
128591,Belgrano,2.0,1.0,1.0,50.0,41.0,160000.0,Departamento
128592,Belgrano,2.0,1.0,1.0,63.0,58.0,301000.0,Departamento
128594,Congreso,2.0,1.0,1.0,49.0,47.0,116000.0,Departamento
128605,Recoleta,2.0,1.0,2.0,68.0,62.0,260704.0,Departamento
128606,Recoleta,2.0,1.0,2.0,67.0,59.0,277904.0,Departamento
128607,Recoleta,2.0,1.0,2.0,68.0,62.0,278396.0,Departamento
128608,Recoleta,2.0,1.0,2.0,68.0,62.0,285005.0,Departamento
128609,Recoleta,2.0,1.0,2.0,58.0,51.0,236427.0,Departamento
128611,Recoleta,2.0,1.0,2.0,66.0,59.0,288569.0,Departamento
128612,Recoleta,2.0,1.0,2.0,64.0,59.0,227728.0,Departamento
128616,Recoleta,2.0,1.0,2.0,67.0,59.0,272851.0,Departamento
128617,Recoleta,2.0,1.0,2.0,80.0,73.0,281739.0,Departamento
128618,Recoleta,2.0,1.0,1.0,59.0,52.0,190000.0,Departamento
128620,Recoleta,2.0,1.0,2.0,66.0,59.0,296601.0,Departamento
128621,Recoleta,2.0,1.0,2.0,66.0,59.0,283416.0,Departamento
128624,Recoleta,2.0,1.0,2.0,131.0,70.0,363508.0,Departamento
128625,Recoleta,2.0,1.0,2.0,67.0,59.0,282957.0,Departamento
128628,Recoleta,2.0,1.0,1.0,54.0,50.0,194000.0,Departamento
128629,Recoleta,2.0,1.0,2.0,58.0,51.0,231881.0,Departamento
128632,Recoleta,2.0,1.0,2.0,68.0,62.0,279916.0,Departamento
128633,Recoleta,2.0,1.0,2.0,70.0,60.0,253835.0,Departamento
128634,Recoleta,2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
128635,Recoleta,2.0,1.0,2.0,58.0,51.0,240974.0,Departamento
128636,Recoleta,2.0,1.0,1.0,109.0,82.0,410000.0,Departamento
128637,Recoleta,2.0,1.0,2.0,74.0,46.0,285085.0,Departamento
128638,Recoleta,2.0,1.0,2.0,123.0,62.0,347196.0,Departamento
128639,Saavedra,2.0,1.0,1.0,50.0,43.0,137000.0,Departamento
128640,Saavedra,2.0,1.0,1.0,70.0,52.0,133000.0,Departamento
128641,Saavedra,2.0,1.0,1.0,55.0,50.0,168000.0,Departamento
128642,Saavedra,2.0,1.0,1.0,67.0,55.0,199000.0,Departamento
128645,Balvanera,2.0,1.0,1.0,69.0,65.0,155000.0,Departamento
128654,Caballito,2.0,1.0,1.0,50.0,45.0,150000.0,Departamento
128663,Caballito,2.0,1.0,1.0,50.0,47.0,135000.0,Departamento
128670,Chacarita,2.0,1.0,1.0,60.0,55.0,180000.0,Departamento
128671,Mataderos,2.0,1.0,1.0,55.0,41.0,118000.0,Departamento
128684,Colegiales,2.0,1.0,1.0,48.0,42.0,160000.0,Departamento
128685,Colegiales,3.0,1.0,2.0,90.0,84.0,360000.0,Departamento
128687,Colegiales,2.0,1.0,2.0,100.0,47.0,152700.0,Departamento
128713,Barrio Norte,2.0,1.0,1.0,90.0,50.0,285000.0,Departamento
128714,Barrio Norte,2.0,1.0,1.0,46.0,43.0,132000.0,Departamento
128715,Barrio Norte,2.0,1.0,1.0,45.0,40.0,139000.0,Departamento
128717,Barrio Norte,2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
128718,Barrio Norte,2.0,1.0,1.0,65.0,60.0,165000.0,Departamento
128720,Barrio Norte,2.0,1.0,1.0,55.0,48.0,185000.0,Departamento
128722,Barrio Norte,2.0,1.0,1.0,59.0,54.0,195000.0,Departamento
128723,Barrio Norte,2.0,1.0,1.0,50.0,44.0,180000.0,Departamento
128724,Barrio Norte,2.0,1.0,1.0,50.0,44.0,177000.0,Departamento
128725,Barrio Norte,2.0,1.0,1.0,46.0,46.0,145000.0,Departamento
128727,Barrio Norte,2.0,1.0,1.0,57.0,57.0,149000.0,Departamento
128728,Las Cañitas,2.0,1.0,2.0,65.0,65.0,360000.0,Departamento
128729,Las Cañitas,2.0,1.0,1.0,61.0,36.0,190000.0,Departamento
128757,Villa Crespo,2.0,1.0,1.0,66.0,54.0,138000.0,Departamento
128777,Villa Crespo,2.0,1.0,2.0,100.0,70.0,165000.0,Departamento
128784,Villa Crespo,2.0,1.0,1.0,63.0,47.0,205000.0,Departamento
128785,Villa Crespo,2.0,1.0,1.0,46.0,38.0,135000.0,Departamento
128787,Villa Crespo,2.0,1.0,1.0,48.0,46.0,168500.0,Departamento
128791,Villa Crespo,2.0,1.0,1.0,53.0,48.0,120000.0,Departamento
128793,Villa Crespo,2.0,1.0,1.0,109.0,109.0,223000.0,Departamento
128800,Puerto Madero,2.0,1.0,2.0,67.0,64.0,365000.0,Departamento
128801,Puerto Madero,2.0,1.0,2.0,71.0,62.0,506940.0,Departamento
128802,Puerto Madero,2.0,1.0,2.0,71.0,62.0,499800.0,Departamento
128803,Puerto Madero,2.0,1.0,3.0,70.0,70.0,385000.0,Departamento
128804,Puerto Madero,2.0,1.0,1.0,65.0,62.0,390000.0,Departamento
128805,Puerto Madero,2.0,1.0,1.0,76.0,71.0,400000.0,Departamento
128809,San Cristobal,2.0,1.0,1.0,48.0,43.0,115000.0,Departamento
128810,Villa Ortuzar,1.0,1.0,1.0,47.0,36.0,125000.0,Departamento
128818,Villa Urquiza,2.0,1.0,1.0,48.0,41.0,149000.0,Departamento
128833,Villa Santa Rita,2.0,1.0,1.0,46.0,42.0,125000.0,Departamento
128834,Villa del Parque,2.0,1.0,2.0,50.0,47.0,128000.0,Departamento
128835,Villa del Parque,2.0,1.0,1.0,52.0,47.0,129000.0,Departamento
128837,Villa del Parque,2.0,1.0,1.0,46.0,42.0,125000.0,Departamento
128842,Parque Centenario,2.0,1.0,1.0,56.0,50.0,143000.0,Departamento
128845,Parque Centenario,2.0,1.0,1.0,78.0,43.0,145000.0,Departamento
128851,Centro / Microcentro,2.0,1.0,2.0,82.0,61.0,215000.0,Departamento
128853,Once,3.0,2.0,1.0,63.0,45.0,129500.0,Departamento
128854,Boedo,3.0,2.0,2.0,62.0,62.0,125000.0,Departamento
128856,Boedo,3.0,2.0,1.0,93.0,87.0,169000.0,Departamento
128857,Boedo,3.0,2.0,1.0,74.0,56.0,145000.0,Departamento
128858,Boedo,3.0,2.0,1.0,54.0,52.0,120000.0,Departamento
128903,Abasto,3.0,2.0,1.0,81.0,75.0,175000.0,Departamento
128905,Flores,3.0,2.0,1.0,68.0,68.0,164000.0,Departamento
128906,Flores,3.0,2.0,1.0,95.0,66.0,199000.0,Departamento
128908,Flores,3.0,2.0,1.0,63.0,58.0,149000.0,Departamento
128909,Flores,3.0,2.0,2.0,82.0,74.0,138000.0,Departamento
128910,Flores,3.0,2.0,1.0,101.0,64.0,194000.0,Departamento
128911,Flores,3.0,2.0,2.0,91.0,81.0,209900.0,Departamento
128912,Flores,3.0,2.0,1.0,73.0,73.0,137000.0,Departamento
128914,Flores,3.0,2.0,3.0,80.0,72.0,179000.0,Departamento
128917,Nuñez,3.0,2.0,1.0,67.0,64.0,145000.0,Departamento
128918,Nuñez,3.0,2.0,1.0,67.0,62.0,179000.0,Departamento
128919,Nuñez,3.0,2.0,3.0,116.0,116.0,515000.0,Departamento
128920,Nuñez,3.0,2.0,1.0,101.0,68.0,269900.0,Departamento
128921,Nuñez,3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
128922,Nuñez,3.0,2.0,1.0,65.0,65.0,159000.0,Departamento
128923,Nuñez,3.0,2.0,2.0,65.0,65.0,240000.0,Departamento
128924,Nuñez,3.0,2.0,2.0,107.0,78.0,350000.0,Departamento
128925,Almagro,3.0,2.0,1.0,57.0,55.0,139000.0,Departamento
128926,Almagro,3.0,2.0,1.0,83.0,80.0,240000.0,Departamento
128927,Almagro,3.0,2.0,2.0,96.0,89.0,190000.0,Departamento
128928,Almagro,3.0,2.0,1.0,100.0,100.0,179000.0,Departamento
128929,Almagro,3.0,2.0,1.0,54.0,54.0,136500.0,Departamento
128930,Almagro,3.0,2.0,2.0,70.0,66.0,170000.0,Departamento
128931,Almagro,3.0,2.0,1.0,80.0,65.0,160000.0,Departamento
128932,Almagro,3.0,2.0,2.0,69.0,61.0,230000.0,Departamento
128933,Almagro,3.0,2.0,1.0,160.0,80.0,230000.0,Departamento
128934,Almagro,3.0,2.0,1.0,160.0,80.0,230000.0,Departamento
128935,Almagro,3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
128936,Almagro,3.0,2.0,2.0,64.0,60.0,145000.0,Departamento
128937,Almagro,3.0,2.0,2.0,73.0,65.0,190000.0,Departamento
128939,Almagro,3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
128940,Almagro,3.0,2.0,2.0,80.0,75.0,145000.0,Departamento
128941,Almagro,3.0,2.0,1.0,79.0,69.0,199000.0,Departamento
128942,Almagro,3.0,2.0,1.0,72.0,72.0,150000.0,Departamento
128943,Almagro,3.0,2.0,3.0,115.0,105.0,300000.0,Departamento
128944,Almagro,3.0,2.0,2.0,77.0,71.0,275000.0,Departamento
128945,Almagro,3.0,2.0,2.0,76.0,76.0,199500.0,Departamento
128946,Almagro,3.0,2.0,1.0,99.0,99.0,240000.0,Departamento
128947,Almagro,3.0,2.0,2.0,96.0,89.0,190000.0,Departamento
128951,Almagro,3.0,2.0,1.0,50.0,50.0,140000.0,Departamento
128952,Almagro,3.0,2.0,2.0,88.0,84.0,199000.0,Departamento
128953,Almagro,3.0,2.0,2.0,78.0,70.0,184000.0,Departamento
128954,Almagro,3.0,2.0,2.0,74.0,68.0,265000.0,Departamento
128955,Almagro,3.0,2.0,1.0,56.0,53.0,130000.0,Departamento
128957,Almagro,3.0,2.0,1.0,62.0,46.0,148000.0,Departamento
128958,Almagro,3.0,2.0,1.0,75.0,73.0,159000.0,Departamento
128959,Almagro,3.0,2.0,1.0,73.0,68.0,215000.0,Departamento
128960,Almagro,3.0,2.0,2.0,70.0,66.0,170000.0,Departamento
128961,Almagro,3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
128962,Coghlan,3.0,2.0,2.0,78.0,54.0,160000.0,Departamento
128963,Coghlan,3.0,2.0,3.0,132.0,132.0,500000.0,Departamento
128965,Palermo,3.0,2.0,1.0,78.0,75.0,200000.0,Departamento
128966,Palermo,3.0,2.0,2.0,89.0,80.0,310000.0,Departamento
128967,Palermo,3.0,2.0,2.0,70.0,67.0,240000.0,Departamento
128968,Palermo,3.0,2.0,2.0,65.0,65.0,176000.0,Departamento
128969,Palermo,3.0,2.0,2.0,184.0,100.0,295000.0,Departamento
128970,Palermo,3.0,2.0,2.0,90.0,90.0,175000.0,Departamento
128971,Palermo,3.0,2.0,1.0,88.0,66.0,264000.0,Departamento
128972,Palermo,3.0,2.0,1.0,65.0,60.0,178000.0,Departamento
128973,Palermo,3.0,2.0,1.0,78.0,70.0,215000.0,Departamento
128974,Palermo,3.0,2.0,1.0,78.0,75.0,200000.0,Departamento
128975,Palermo,3.0,2.0,1.0,62.0,48.0,235000.0,Departamento
128976,Palermo,3.0,2.0,1.0,56.0,52.0,159000.0,Departamento
128978,Palermo,3.0,2.0,2.0,103.0,69.0,321000.0,Departamento
128979,Palermo,3.0,2.0,2.0,90.0,85.0,485000.0,Departamento
128980,Palermo,3.0,2.0,1.0,70.0,66.0,194500.0,Departamento
128981,Palermo,3.0,2.0,2.0,86.0,80.0,268000.0,Departamento
128982,Palermo,3.0,2.0,1.0,70.0,61.0,245300.0,Departamento
128983,Palermo,3.0,2.0,1.0,60.0,57.0,198000.0,Departamento
128984,Palermo,3.0,2.0,1.0,54.0,47.0,189000.0,Departamento
128985,Palermo,3.0,2.0,2.0,90.0,90.0,233000.0,Departamento
128987,Palermo,3.0,2.0,1.0,68.0,68.0,280000.0,Departamento
128988,Palermo,3.0,2.0,1.0,72.0,65.0,215000.0,Departamento
128990,Palermo,3.0,2.0,1.0,122.0,80.0,420000.0,Departamento
128991,Palermo,3.0,2.0,1.0,120.0,90.0,305000.0,Departamento
128993,Palermo,3.0,2.0,1.0,72.0,64.0,232000.0,Departamento
128994,Palermo,3.0,2.0,1.0,67.0,59.0,185000.0,Departamento
128995,Palermo,3.0,2.0,1.0,73.0,57.0,295000.0,Departamento
128996,Palermo,3.0,2.0,2.0,85.0,74.0,350000.0,Departamento
128997,Palermo,3.0,2.0,2.0,73.0,66.0,325000.0,Departamento
128998,Palermo,3.0,2.0,1.0,70.0,61.0,243300.0,Departamento
128999,Palermo,3.0,2.0,2.0,72.0,67.0,220000.0,Departamento
129000,Palermo,3.0,2.0,1.0,70.0,61.0,247400.0,Departamento
129001,Palermo,3.0,2.0,1.0,51.0,44.0,189000.0,Departamento
129002,Palermo,3.0,2.0,2.0,86.0,74.0,430000.0,Departamento
129003,Palermo,3.0,2.0,1.0,73.0,63.0,260900.0,Departamento
129004,Palermo,3.0,2.0,1.0,72.0,65.0,215000.0,Departamento
129005,Palermo,3.0,2.0,1.0,78.0,63.0,270000.0,Departamento
129006,Palermo,3.0,2.0,1.0,70.0,61.0,249400.0,Departamento
129007,Palermo,3.0,2.0,1.0,56.0,52.0,165000.0,Departamento
129009,Palermo,3.0,2.0,1.0,58.0,58.0,163000.0,Departamento
129010,Palermo,3.0,2.0,1.0,74.0,71.0,189000.0,Departamento
129011,Palermo,3.0,2.0,2.0,93.0,88.0,309000.0,Departamento
129012,Palermo,3.0,2.0,3.0,90.0,84.0,455000.0,Departamento
129014,Palermo,6.0,2.0,2.0,108.0,108.0,259000.0,Departamento
129015,Palermo,3.0,2.0,1.0,61.0,49.0,157000.0,Departamento
129016,Palermo,3.0,2.0,1.0,73.0,63.0,278200.0,Departamento
129017,Palermo,3.0,2.0,1.0,73.0,63.0,263000.0,Departamento
129018,Palermo,3.0,2.0,1.0,57.0,57.0,150000.0,Departamento
129019,Pompeya,3.0,2.0,2.0,104.0,104.0,140000.0,Departamento
129026,Barracas,3.0,2.0,2.0,110.0,65.0,313500.0,Departamento
129027,Barracas,3.0,2.0,1.0,97.0,88.0,225000.0,Departamento
129028,Barracas,3.0,2.0,2.0,98.0,90.0,237000.0,Departamento
129029,Barracas,4.0,2.0,1.0,79.0,79.0,175000.0,Departamento
129030,Barracas,3.0,2.0,3.0,126.0,120.0,350000.0,Departamento
129031,Belgrano,3.0,2.0,2.0,87.0,75.0,243050.0,Departamento
129032,Belgrano,3.0,2.0,1.0,68.0,65.0,180000.0,Departamento
129033,Belgrano,3.0,2.0,2.0,140.0,80.0,269500.0,Departamento
129034,Belgrano,3.0,2.0,2.0,92.0,78.0,322000.0,Departamento
129035,Belgrano,3.0,2.0,2.0,81.0,64.0,229000.0,Departamento
129036,Belgrano,3.0,2.0,3.0,116.0,116.0,515000.0,Departamento
129038,Belgrano,4.0,2.0,1.0,100.0,85.0,299000.0,Departamento
129039,Belgrano,3.0,2.0,1.0,92.0,86.0,295000.0,Departamento
129040,Belgrano,3.0,2.0,1.0,61.0,53.0,195000.0,Departamento
129041,Belgrano,3.0,2.0,1.0,47.0,47.0,145000.0,Departamento
129042,Belgrano,3.0,2.0,1.0,162.0,52.0,229999.0,Departamento
129043,Belgrano,3.0,2.0,2.0,86.0,81.0,230820.0,Departamento
129044,Belgrano,3.0,2.0,1.0,101.0,68.0,269900.0,Departamento
129045,Belgrano,3.0,2.0,2.0,83.0,75.0,330000.0,Departamento
129046,Congreso,3.0,2.0,1.0,53.0,50.0,135000.0,Departamento
129047,Congreso,3.0,2.0,1.0,63.0,55.0,140000.0,Departamento
129054,Paternal,3.0,2.0,1.0,80.0,62.0,139800.0,Departamento
129057,Recoleta,3.0,2.0,2.0,82.0,78.0,310000.0,Departamento
